Column1,nickname,text,score,like,dislike,time,watch_movie
433,일월교주(shaw****),2011년에 코로나를 정확히 예상하다니..보는 내내 소름..,8,4,0,2020-04-12 10:12,0
434,백종호(back****),그런데.그것이.실제로 일어났습니다,8,4,0,2020-04-09 21:51,0
435,goms****,예언서가 되어버린 교과서,6,4,0,2020-04-09 10:03,0
436,하담(babe****),코로나랑 정말 똑같네요.근데 영화는 지루하고 재미는 없어요.주드로 패고싶음...,6,4,0,2020-04-06 11:02,0
437,체크메이트(poli****),와 진짜 신종코로나 빼박이네,10,4,0,2020-04-04 23:40,0
438,올타(fmsm****),스포일러가 포함된 감상평입니다. 감상평 보기,10,4,0,2020-04-04 23:11,0
439,브랜딩(dlwn****),전염병 영화로는 탑이다 지금 이시국에 보면 좋을 영화,10,4,0,2020-04-04 20:17,0
440,i927****,전국민 모두가 의무적으로 봐야할 영화,10,4,0,2020-04-02 6:03,0
441,eidarut(roll****),세영화가 미래를 보여준다더니 그말이 딱..맞아떨어짐,10,4,0,2020-03-31 23:26,0
442,llll(junh****),코로나를 예측한 소름돋는 영화,10,4,0,2020-03-30 11:50,0
443,초딩맘(csyh****),스포일러가 포함된 감상평입니다. 감상평 보기,9,4,0,2020-03-29 16:47,0
444,juno****,진짜 소름돋네..우한폐렴 정확히 예측했네 대박이다,10,4,0,2020-03-29 4:09,0
445,최통통(aqua****),감독은 진짜 예언자인가요?너무 똑같아서 무섭네요..,10,4,0,2020-03-28 19:00,0
446,제우스푸르미(fob3****),영화가 현실이 되었다.정말 이렇게 예언할 수 있다는 사실이 놀랍다.지금 이라도 해외 입국자를 당분간 막고국내 예방활동에 전념 할때....의료진의 노고에 감사 드립니다.,10,4,0,2020-03-28 18:36,0
447,형지영(wnl7****),이렇게 정확하게 예측할 수있는 영화가있나요 ㄷ ㄷ ㄷ,10,4,0,2020-03-28 17:46,0
448,상담조사(mobu****),현실이 되버린 영화 지금 보면 소름,10,4,0,2020-03-28 3:19,0
449,리벌스ㅎ(deep****),이건 영화가 아니다 그냥 실제고 다큐멘터리 수준 ㅎㄷㄷ,10,4,0,2020-03-22 12:54,0
450,호지(wood****),올해(2020) 두번째 보는 영화인데 보는 내내 긴장 했고 새벽시간에 잠도 안왔으며 너무 똑같은 현실에 집중있게 본 것 같습니다.바이러스 이름만 틀릴 뿐 거의 흡사합니다.역시 또 박쥐였네요 소름.,10,4,0,2020-03-20 2:34,0
451,Disney(best****),중국에서 유출한 우한바이러스로 인해 세상이 온통 재앙으로 바뀐 2020년을 정확하게 예측한 영화.,10,4,0,2020-03-20 1:26,0
452,heun****,"지금과 많이 닮아있는 영화.. 제작당시 이 영화에 대해서 ""IF가 아니라 WHEN""이라고 한걸보면 참 소름이 돋는다",10,4,0,2020-03-19 20:31,0
453,노움(hidd****),중공 우한폐렴을 예언 했었네!~~역시 천조국!!중공은 전세계에 사과하고 더 이상 민폐를 끼치지 말기를 바란다!!,10,4,0,2020-03-17 6:48,0
454,생글생글(lllu****),"발병원인부터 벌어지는 상황들까지, 현시점 코로나19 예언 수준",8,4,0,2020-03-16 0:24,0
455,cuty****,2011년영화인데 지금상황과 너무나 똑같아 더 소름돋는 영화였습니다마지막 장면 정말 말잇못이였네요..,10,4,0,2020-03-15 17:54,0
456,리오(siky****),우한폐렴 실사판입니다,10,4,0,2020-03-14 23:12,0
457,솔트카라멜(toon****),우한폐렴 사태와 똑같아 소름,10,4,0,2020-03-13 11:21,0
458,워니마미영스(arar****),감독 천재인가 놀라움의 극치,10,4,0,2020-03-13 3:09,0
459,matt(uran****),"결국 이 영화처럼 판데믹이 터져버렸고 치사율은 다르지만 수천,수만명의 인류가 죽기 시작했다. 어쩌면 대재앙의 시작이 지금일수도",10,4,0,2020-03-12 18:55,0
460,예딤(tkkx****),스포일러가 포함된 감상평입니다. 감상평 보기,6,4,0,2020-03-12 3:08,0
461,녹차녹차(e120****),"살기 힘들고 절망적인 상황에서 사이비종교, 음모론 등의 위세는 커진다. 일제강점기에 한국 사이비종교가 본격적으로 시작됐다면 현대에는 파워블로그가 그 역할을 대신한다. 혹할 만하고 매력적인 정보 속에서 판단은 대중의 ...",9,4,0,2020-03-11 14:45,0
462,오맹달(jinw****),이건 그냥 다큐 수준인데 9년 전 미래를 예언했네 대박,10,4,0,2020-03-11 5:34,0
463,뉴퍼(owen****),현재 코로나19사태를 정확히 예측..현실이 최악으로 가지 않길..,10,4,0,2020-03-08 0:44,0
464,WorldE(worl****),스포일러가 포함된 감상평입니다. 감상평 보기,10,4,0,2020-03-06 17:13,0
465,NAWER(dmsr****),스포일러가 포함된 감상평입니다. 감상평 보기,10,4,0,2020-03-04 23:10,0
466,여름비(okid****),우한폐렴사태와 너무 닮아 몰입도최고,10,4,0,2020-03-04 8:41,0
467,Lala(araa****),지금 우리 상황을 보는듯 ...,10,4,0,2020-03-02 23:18,0
468,윤주미(mann****),코로나19로 인해 찾아보게 됐습니다.,10,4,0,2020-03-02 15:39,0
469,나마스테(nama****),"9년 전에 2020년을 예측한 영화. 너무 비슷해서 소름이 몇번이 돋았던 영화.  배우들의 연기, 객관적인 시선의 연출이 돋보인다.",10,4,0,2020-03-01 16:01,0
470,이글루(stil****),이렇게 잘 만든 영화가 7점대 평점이라니. 한국인들이 좋아하는 갬성팔이가 없었나. 담담하면서 스피디하게 전염병의 위험과 극복과정 그리고 원인까지 너무나 잘 만든 영화. 그리고 우한폐렴 상황과 거의 맞아떨어진다는게 놀...,10,4,0,2020-03-01 2:08,0
471,cafe****,개봉당시 개오바라고 생각햇엇는데 이번에 대구보니깐 충분히 현실성잇는 영화엿음.,10,4,0,2020-02-29 22:49,0
472,달빛이머무는창가(savi****),영화에서 현실고증 하나를 빼먹음중국새끼들이 지들이 원인이 아니라고 하는거,10,4,0,2020-02-28 21:20,0
473,VAR 판독기(dbsv****),"이 영화를 한 마디로 표현하자면, '현재 상황'",10,4,0,2020-02-27 13:13,0
474,이한결(unch****),영화가 현실이 되어버렸다,10,4,0,2020-02-26 8:31,0
475,레스(kosm****),"코로나19. 감염자가 800명이 넘고 마트에는 사재기가 일어나고, 거리는 한산한데 이영화를 보니 긴장감이 장난이 아니네요.",10,4,0,2020-02-26 0:26,0
476,CharMing(bobo****),재평가 되어야하는 영화;,10,4,0,2020-02-25 12:21,0
477,맥덕(kdsh****),"이영화를 보름전에 두번 봤는데, 금요일부턴 멧데이먼 같은 맘가짐을 가지고 극도로 조심하고 지냅니다.. 감사합니다. 이영화",10,4,0,2020-02-25 8:05,0
478,허무야(css1****),이영화가 실제가 될줄 몰랐다.인간이 급박한 상황에 몰릴때 모든 심리적인 요소를 다보여줌.재평가가 시급함,10,4,0,2020-02-24 21:04,0
479,우으으으우웅(matc****),나 방금 편의점 갔다왔는데 불안해 죽겠음 ㄷㄷ 이불안감 갖고 영화보니 4d 저리가라네 ㄷㄷㄷ;;,10,4,0,2020-02-24 20:55,0
480,sunny(lesu****),어제 이 영화를 보면서 우한사태와 거의 비슷한 현실을 몇년전에 제작했다는게 놀라울 따름이었음.,10,4,0,2020-02-24 18:27,0
481,맹(phil****),코로나 사태와 가장 비슷한 영화 낮은비중에도 머리가 해부당하는 기네스가 좀 안쓰럽긴 함,10,4,0,2020-02-24 15:19,0
482,아나볼릭(king****),"영화 특성상 치사율이 아주높다는거 빼고, 2020년 우한폐렴이랑 똑같네네, 매개체가 박쥐,돼지고 중국쪽 발병,  감독이 미래에서 온건가???ㄷㄷㄷ",10,4,0,2020-02-23 22:25,0
483,Pollyannajoe(cada****),사실을 예측한 듯한 영화. 소름 돋을 정도로 지금과 같다.,10,4,0,2020-02-23 17:17,0
484,Galileo(spik****),이 영화 때문에 영화평 첨 써본다. 스토리만 봐도 시나리오 작가가 갖고 있는 지식 및 통찰력은 예사롭지 않다는 걸 바로 알 수 있다. 2011년에 나온 영화가 2020년 현재를 있는 그대로 반영하고 있기 때문이다. ...,10,4,0,2020-02-23 3:22,0
485,감자(rjsd****),현재 대한민국 확진자 433 사망자 3 완치판정 18,7,4,0,2020-02-23 3:07,0
486,foxu****,이 정도면 예측이라기보다 이미 알고 만들지 않았을까 싶다. 흥행 요소라고는 없는 내용인데 이런 캐스팅을 했을리가 없음.,10,4,0,2020-02-22 17:58,0
487,찌(spot****),하나도 틀리지 않은 코로나 예언진짜 소름...,8,4,0,2020-02-22 4:29,0
488,꽁님(mart****),2021년 개봉 예정이라는데 빨리 보고 싶네요.우한폐렴 실화바탕 얘기라는데 출연진도 후덜덜하고 엄청 흥미진진할 듯!,10,4,0,2020-02-22 3:10,0
489,예삐깨비(ym01****),와. 이영화 왜 지금봤지완전 우한코로나 너무 판박이9년전에 만든영화인데 정말 놀랍다,10,4,0,2020-02-21 22:10,0
490,따뜻한 미소(724d****),와.... 감기는 비현실적이였는데  이 영화는 아주 현실적이다.  요즘 코로나사태와 넘 똑같아서 깜놀,10,4,0,2020-02-19 9:45,0
491,김호윤(khy9****),이런영화가 있는줄도 모르고 있다가 우한폐렴사태로 떴길래 뒤늦게 봤는데 너무 정확한 예지력에 소름이 돋음,10,4,0,2020-02-13 4:16,0
492,uptw****,와~ 정말 우한폐렴을 10년전에 예고한거네요~ 완전 소름입니다. 지금 상황과 너무 잘맞아서 소름돋었어요,10,4,0,2020-02-09 20:25,0
493,hyun****,10년 앞을 예측한...대단하다...,10,4,0,2020-02-08 17:57,0
494,도리돌돌(ssac****),감독은 우한폐렴을 이미 예언했다.,10,4,0,2020-02-08 17:51,0
495,lovely j(kimj****),지금 후한폐렴 현실화 이네요 ..  에휴,10,4,0,2020-02-08 14:42,0
496,까렌다쉐(jung****),몰입도 최강. 바이러스 재난영화중 최고네요. 우한상황하고 거의 일치해서 너무 놀랐습니다.,10,4,0,2020-02-08 13:14,0
497,르딸롱(gosh****),"지극히 현실적임. 판데믹의 대혼란에서도 인간의 부끄러운 모습과 그에 반대되는 위대한 인간미를 낱낱이 보여줌. 우한사태로 그대로 현실화되어 인간의 실수는 계속 반복된다는 것을, 그리고 그 OO점이 그 나라라는 것을, ...",10,4,0,2020-02-08 8:13,0
498,맴버(mgd_****),소름끼치네. 딱 지금얘기야,10,4,0,2020-02-08 1:42,0
499,나님(best****),와나씨.. 마지막 장면 지리네,10,4,0,2020-02-08 1:37,0
500,stor****,대단하다!영화가 영화가 아니야..진짜 사실이야..1월 우한폐렴 공식확진자 나오기전 유투브영상으로 이미 예고됐던. 개봉당시 초호화캐스팅에 작품완성도 높음에도 흥행안된 이유 모르겠던 이 영화가 이제 빛을 본다. 왜냐면 ...,10,4,0,2020-02-08 1:07,0
501,겨울이(nej3****),으~답답 박사들은 감염자 찾고 조사나가면서 왜 마스크안써서 감염되냐 답답,10,4,0,2020-02-07 3:15,0
502,dog(dogp****),휴.. 무섭다ㅜ리얼하게 다가온다..,10,4,0,2020-02-07 0:44,0
503,newwow11(pott****),휴내가이걸2020년에볼줄이야,10,4,0,2020-02-06 11:33,0
504,메뉴 폭우바(siba****),미래예측적중률100프로네 재평가가시급하다 10점박고갑니다,10,4,0,2020-02-05 21:49,0
505,컹컹(tale****),소더버그 감독도 놀랐을 듯 9년뒤 미래의 바이러스를 예언한 영화 우한하고 너무 똑같아서 소름,10,4,0,2020-02-05 21:02,0
506,mn(merm****),그때 너무 사실적이라 재미없었는데 지금 다시보니 사실적이라 소름ㅠ성지순례 ㅠ,10,4,0,2020-02-05 0:40,0
507,lock****,현재 사태를 정확하게 예측한 웰메드 영화,10,4,0,2020-02-03 15:53,0
508,소포링(sopp****),2020년 사태에 실화기반다큐로 여겨질정도의 영화다 시대를 내다본정도가 아니라 미래를 보여준 역작이다 꼭봐라,10,4,0,2020-02-03 0:47,0
509,완전한자유(wjdg****),"박쥐, 폐에 이상, 주식, 사재기 지금 상황이랑너무 똑같잖아.",10,4,0,2020-02-02 17:49,0
510,asd(orga****),현실적이라 더 무섭다...,10,4,0,2020-02-02 12:09,0
511,아디오스(meta****),스포일러가 포함된 감상평입니다. 감상평 보기,10,4,0,2020-02-02 2:26,0
512,hero****,후 현실이되었다...ㄷㄷㄷ,10,4,0,2020-02-02 0:41,0
513,jukebox(jucy****),2020년 2월 성지 순례로 영화 봤어요~,10,4,0,2020-02-02 0:01,0
514,달려라구급차(sin5****),지루하긴 한데 코로나와 너무 비슷하다다큐 한편을 본 느낌,8,4,0,2020-02-01 22:33,0
515,쌥쌥이(juye****),성지순례왔습니다...,10,4,0,2020-02-01 19:47,0
516,김소영(halo****),미래를 예견한 영화. 무서움,10,4,0,2020-02-01 18:39,0
517,소쿠리테스(jike****),미ㅣ쳤댜..ㅋㅋㅋ  우한 사태 정확하게 예측 영화는 끝까지 보기전까지 끝난게 아니다. ㅋ ㅑ~!점수가 왜 10점이 아니죠??? 영화 재평가로 다시 상받아야 한다..ㅋㅋ 11년도 영화 캬 ..,10,4,0,2020-02-01 14:10,0
518,고고쟈스민(gogo****),"박쥐!!!.소~~~~름9년전  영화가 현실로,,,",8,4,0,2020-02-01 0:23,0
519,미르(seol****),이건 예언인데? 소름...,10,4,0,2020-01-31 1:19,0
520,yjy8****,바이러스보다 더 무서운 질병은 바로질병으로인한 공포심이다.바이러스 재난영화의 교과서,7,4,0,2020-01-31 0:35,0
521,민준준(tlsa****),이시기에는 10점을 줄수밖에 없는 영화. 새로운 전염병 앞에서는 결국 각자도생이 펼쳐진다,10,4,0,2020-01-30 9:05,0
522,롯데맨유kt(min9****),현실감이 느껴지는 영화,10,4,0,2020-01-30 0:49,0
523,알프스 담은 독서실(alps****),소름이다아아....,10,4,0,2020-01-30 0:26,0
524,안인수(anin****),이게바로 미국 영화의 힘,10,4,0,2020-01-30 0:24,0
525,jdj5****,그저 놀랄뿐..작금의 사태와 너무 비슷,10,4,0,2020-01-30 0:22,0
526,시아오(zhao****),현재 신종코로나바이러스 떠올리게함ㅋ,10,4,0,2020-01-30 0:22,0
527,poison(ooch****),역시 재난 영화는 이기적인 인간이 문제지 항상,10,4,0,2020-01-30 0:21,0
528,냥이(shoo****),대박이에요 꼭 보세요!!!!,10,4,0,2020-01-30 0:17,0
529,신민아(lha4****),초현실재난영화,10,4,0,2020-01-30 0:06,0
530,hsm1025(61ch****),성지순례 왔습니다.  후덜덜..,10,4,0,2020-01-29 20:24,0
531,해(uozi****),박쥐가 숙주인 중국우한폐렴 사태와 싱크로률이 99% 소름돋네. 2011년전 영화니 무려 10년전에 우한폐렴 사태를 미리 예측했다니. 충격 그 자체.,9,5,1,2020-04-12 15:27,0
532,outofmji(xysx****),코로나 치료제가 개나리면 볼만 하겠다,10,5,1,2020-04-12 3:21,0
533,검은 고양이 네로(obli****),10년전부터 우한폐렴을 계획해놓고 만든 영화같은..어떻게 이렇게 똑같은 상황이 올수가 있을까..,8,5,1,2020-04-09 23:50,0
534,시라노(atyd****),우한폐렴을 예측한 예지영화!!! 발생근원도 거의 정확!!! 전염병의 대책은 일단 격리의 중요성을 알려주는 영화!!! 그런데 이 영화의 나오는 대처보다 못한 경험해보지 못한 나라가 있다는게 함정 ㅎㅎㅎ 그나라 국민의 ...,10,5,1,2020-02-05 16:00,0
535,몽키헤드(tboy****),"두 달 전만 해도 재미없네, 지루하네 하면서 영화가 별로라는 댓글이 수두룩 했는데 지금은 성지급 영화로 추앙받고 있네. 이래서 미래는 아무도 모르는 것. ㅋ",7,5,1,2020-02-02 14:08,0
536,뤼오넬뭬쒸(airk****),이정도면 미리실화를 바탕을 했다고 봐도 무방할 정도구만,9,5,1,2020-02-02 1:05,0
538,del1****,미쿡 너희들은 영화에서도 마스크를 안쓰는구나.,10,6,2,2020-05-29 23:15,0
539,모래(habe****),저 지경인데 마스크 아무도 안쓰고 ㅋㅋ 개판..딱 양놈들 꼬라지..현재 신발신고 집구석에 들어가서 침대까지 신고들어가는 드러운 나라들이 죄다 상위권임. 중국도 좌식문화지 ..이 영화보면 왜 현재 미국이며 유럽이 이렇...,2,6,2,2020-04-09 23:37,0
540,레몬에이드(lllj****),달창들의 평점 테러 영화! 현시점 최고의 영화네요.,10,7,3,2020-02-23 12:48,0
541,빠름(milc****),우한사태 진정되면 재개봉 해야할 영화. 늑장대응으로 사람이 죽는것보다 과잉대응으로 비난받는게 낫다는 대사가 있는데 너희 정부는 비난받는게 두려워 우한폐렴 종식선언 하고 의사협회가 여섯번이나 건의해도 중국인 입국 금지...,10,8,4,2020-03-01 19:13,0
542,귀요미(cjw3****),스포일러가 포함된 감상평입니다. 감상평 보기,10,3,0,2020-07-28 10:54,0
543,똘끼오오(chas****),우한폐렴을 어떻게 예측한거임?,10,3,0,2020-07-16 10:34,0
544,제이앤파트너스(jaeh****),감독이 무당임 돗자리까세요 용하네,10,3,0,2020-07-15 4:27,0
545,chaewon(anna****),우한폐렴이 우연히 발생한게 아니라는 또 하나의 증거물 우한폐렴은 오래전부터 계획된 생화학 테러,10,3,0,2020-07-07 9:17,0
546,하늘날다(chlo****),제목을 코로나19로 바꿔야될듯. ㅜㅜ,8,3,0,2020-07-06 20:05,0
547,박윤뿌링(park****),코로나 사태랑 똑같네 ㄷㄷ 백신만 실제로 실험 하는게 늦어서 그걸만 빼고,10,3,0,2020-07-05 16:29,0
548,SVCTEC(keli****),시체가방 부족해서 시키는장면이랑 폭동일어나는것까지 소름돋게현실이되서 무서울정도다,10,3,0,2020-07-04 23:24,0
549,Lunes(osz2****),10년전에 봤던 영화. 그냥 영화겠거니 했는데... 현실이네..,10,3,0,2020-06-24 16:22,0
550,이온충전(mayp****),수년전 이영화를 처음 봤을때 왜 이렇게 많은 주연급 초호화 캐스팅을 했는지 도무지 이해가 가지 않았지만 지금은 이해가 간다,10,3,0,2020-06-22 22:49,0
551,키라(vint****),,10,3,0,2020-05-29 23:56,0
552,빙다리핫바지(cidd****),영화보다 더 영화같은 실제....,10,3,0,2020-05-29 23:50,0
553,음바페의 음바음바(hjk0****),서서히 조여간다. 이건 우리의 앞으로가 계속될 전망이다.,9,3,0,2020-05-29 23:14,0
554,읏쨔(mysw****),오 ㅏ..우한코로나를 예측한 영화네. 감독 예언자임?!,10,3,0,2020-05-29 23:08,0
555,누나(yoko****),마스크 좀 써 이것들이. ㅠㅠ제발  아오. 영화인데도 마스크 안 쓴 거 보려니 숨이 막힌다.,10,3,0,2020-05-29 22:48,0
556,toopicky7(hepb****),와~현재 이지구의 모습과 너무 똑같아요 .코비드-19를 예언한듯 하네..무서워~,10,3,0,2020-05-29 22:39,0
557,Yu Hyun Jung(ajsi****),9년후일어날 일을 예견하다니...지금상황과 싱크로율90네...영화이지만 영화이지않아서...무섭다...,10,3,0,2020-05-29 22:30,0
558,hell****,아니 진짜.. 지금 사태랑 넘 똑같다,10,3,0,2020-05-29 22:27,0
559,로마의휴일(tlgh****),"무서워,, 3월달에 봤는데 특선영화 해줘서 다시 보는데 더 무서워짐. 10년 전 영화라니",8,3,0,2020-05-29 22:19,0
560,유진IT(cjjh****),10년 전에 봤던거라 기억이 가물가물... 근데 다시 보니까 정말 소름 돋네요. 이미 우한 버전 리메이크작이 만들어지고 있을지도 모르겠어요.,9,3,0,2020-05-09 17:47,0
561,MLBibibig(hsha****),영화가 이렇게 미래 예측을 정확히 하는 것도 신기하다. 감독의 각본 능력이 엄청나네,10,3,0,2020-05-05 20:46,0
562,rkdl****,지금 티비에서하고있네요. 코로나 백신왜 안나오냐.. 치료제는 왜 안나오냐.. 불평불만만 가득한 사람들최전방에서 얼마나 힘들게 애쓰고있는지를 꼭 알았으면 좋겠습니다.약 한가지 만드는게 얼마나 힘든건지..  환자들을 위...,10,3,0,2020-05-05 20:27,0
563,aero****,현실이 된 영화...대박...ㄷㄷ,10,3,0,2020-05-03 13:10,0
564,그집앞(cher****),이걸 이제봤는데 마지막에 소름이다,10,3,0,2020-05-01 14:29,0
565,포르쉐911(prs7****),소름돋는 결말... 긴장감있는 연출...,8,3,0,2020-04-28 0:42,0
566,jumb****,시나리오 쓰신분에 예지력! 甲,10,3,0,2020-04-22 3:19,0
567,이영주(elyo****),예언하듯 만든영화 지금현실과 어쩜저리맞아떨어지는지 소름~~이런일이일어날줄10년전 우리가어찌알수있었겠냐고요??ㅜ 마스크 빨리벋고싶을뿐,10,3,0,2020-04-21 17:29,0
568,이다솜(sora****),,10,3,0,2020-04-17 0:46,0
569,minm****,마지막장면  ㆍㆍ소름ㆍㆍㆍ,10,3,0,2020-04-15 20:21,0
570,cara****,스크린에서 보고있는데 지금의 코로나사태와 거의 똑같네요.예상99퍼영화 대박.결론이 궁금하네요.코로나  빨리 사라져라~~,8,3,0,2020-04-15 19:44,0
571,MDELC(stin****),이 영화보다 outbreak 가 먼저....,8,3,0,2020-04-15 4:36,0
572,벨라스완(pury****),현실적인 작품이다. 많은 사람이 봐야한다.,10,3,0,2020-04-13 13:40,0
573,노조미(than****),우한폐렴은 아직도 현재진행중이다,10,3,0,2020-04-09 22:52,0
574,쫑아(maym****),코로나 백신 있다 필요함 댓글,10,3,0,2020-04-09 0:14,0
575,네이년(chod****),전염병이 발생하고 전 세계로 퍼지며 그것을 극복하는 과정이 코로나19와 비교되면서 더 몰입할 수 있네요.,9,3,0,2020-04-08 22:51,0
576,또바기(lmna****),"친구 추천으로 왓챠로 봤습니다. 요즘 시국과 맞물려서 그런지 재밌더군요. 박쥐에서 시작해 위생관리 없는 중국인 땜에 시작한다는 것부터 가짜뉴스, 백신 기업 주가 떡상, 마스크 잘 안 끼는 미국인들 등 현 모습과 매우...",10,3,0,2020-04-07 23:55,0
577,LG트윈스팬(pass****),"같은 각본가가 쓴 ""시크릿 세탁소(2019)"" 꼭 보시길. 영화가 아닌 현실.",10,3,0,2020-04-07 20:19,0
578,nice****,정말 대단한 몰입감...무려 9년전의 메시지.. 예측이랄까.. 소름!,10,3,0,2020-04-05 15:08,0
579,Muse(musi****),스포일러가 포함된 감상평입니다. 감상평 보기,10,3,0,2020-04-05 4:31,0
580,신전떡볶이(chdi****),마지막 장면 충격이네.. day-1,10,3,0,2020-04-04 23:38,0
581,SPIEGEL(spie****),유명배우 엄청썼네..,8,3,0,2020-03-31 2:59,0
582,부르스웨인(tlsd****),2011컨테이젼=2020우한코로나19,7,3,0,2020-03-30 0:02,0
583,MDPB(slgh****),재평가시급 10점짜리는 아니지만 너무 저평가되어 올려요,10,3,0,2020-03-29 11:52,0
584,구름(ho97****),"액션은 없지만 영화가 심심하질 않음. 숨겨진 명작이란 이런 영화를 말하는 것. 영화적 연출을 위해 몇몇 요소는 과장되어있지만, 너무나도 사실적으로 전염병사태를 보여주는 영화. 전문가들이 시키는 말은 안들으면서 유투브...",10,3,0,2020-03-28 22:03,0
585,keymong(hong****),그냥   소~오름 이게2011 영화라니...,10,3,0,2020-03-28 19:39,0
586,path****,"바이러스가 주는 공포보다, 이 영화가 9년후를 예언했다는 사실이 더 공포스럽다! 바이러스 영화의 새 교과서다!",10,3,0,2020-03-28 19:02,0
587,바람(song****),예전평가보니 6점대였나본데 우한사태 이후 재평가받아 8점대ㄷㄷ,10,3,0,2020-03-28 13:22,0
588,Aaddd(jaso****),코로나를 정확히 예측한 영화 감독님께 박수를..ㅋㅋ,10,3,0,2020-03-23 21:35,0
589,자유소녀(eunm****),"9년을 앞서 예견을 하다니, 감독이 천재네요.",10,3,0,2020-03-23 18:27,0
590,금본좌(love****),빼박 코로나네,8,3,0,2020-03-22 11:43,0
591,Hun(hunt****),흔한 좀비영화들보다 훨씬 현실적이고 잘 만들었다. 외출하지도 못하는 지금 집애서 보는게 좋다,10,3,0,2020-03-20 20:41,0
592,미소(afat****),2020 전세계를 휩쓴 전염병에 대한 예언과도 같은 전개!,10,3,0,2020-03-20 15:21,0
593,마음먹은대로이뤄진다(ksr5****),지금 보고있는데 현재 상황과 똑같아서 더 무섭네요. ㅠㅠ,8,3,0,2020-03-20 1:39,0
594,Atm evolve(runn****),스티븐 소더버그 그는 영화감독이 아니다.그는 예언자이다. 그는 지구멸망이 언제 되는지 정확히 알고 있을것이다. 코로나를 조심하자!,10,3,0,2020-03-18 18:16,0
595,이주희(1004****),이렇게 될줄 몰랐었던영화;;;; 진짜 이거영화뭐지 만드신분들뭐야;;,10,3,0,2020-03-18 17:47,0
596,이은정(clea****),현상황을 2011년에 그려 냈다는게 대단하다..보면서 넘 현실적이라 눈물 나더라,10,3,0,2020-03-17 12:09,0
597,peaceout(prad****),미래를 내다본 점쟁이 연출자.,10,3,0,2020-03-17 0:18,0
598,세르(jsw0****),전염병에 대한 실황을 현실적으로 보여준 최고의 영화,10,3,0,2020-03-16 12:14,0
599,임준영(limj****),시대를 앞서간 감독의 예언,10,3,0,2020-03-16 1:42,0
600,retunn(snag****),스포일러가 포함된 감상평입니다. 감상평 보기,10,3,0,2020-03-15 3:14,0
601,lthn****,최고의 영화네요 예언영화,10,3,0,2020-03-13 20:30,0
602,Eby Parason(hajr****),짱깨폐렴을 정확히예측했다... 치사율빼면 지금 한국 이탈리아상황이 저영화속이랑 똑같은듯,8,3,0,2020-03-13 2:58,0
603,토니크로스(nayn****),지금 우한코로나와 같네 ㅎㅎ,10,3,0,2020-03-12 13:48,0
604,선비(juno****),지리는 현실감에 탁 치고 갑니다,10,3,0,2020-03-11 21:06,0
605,Oz(oz_p****),진짜 팍 팍 와 닿네요 헐,10,3,0,2020-03-11 12:25,0
606,Jane(hj89****),스포일러가 포함된 감상평입니다. 감상평 보기,10,3,0,2020-03-10 2:27,0
607,jyn8****,성지순례 같아여 추천합니당,10,3,0,2020-03-10 1:52,0
608,mans****,다시보면 소름포인트가 시작부터 끝까지 이 얼마나 무서운 영화인가,10,3,0,2020-03-10 0:44,0
609,빽넘버17(park****),시간 가는 줄 모르고 봤네요.,10,3,0,2020-03-09 12:57,0
610,홍보왕(magi****),코로나 19랑 똑같네요,10,3,0,2020-03-09 0:09,0
611,사22(skri****),미래 예측 ㅆㅅㅌㅊ 올리자,10,3,0,2020-03-08 16:53,0
612,웃자(priz****),사람의 본 모습은 위기가 왔을때 알 수 있다,8,3,0,2020-03-08 2:02,0
613,Dunane(vajr****),손을 잘 씻게 되는 영화....,10,3,0,2020-03-07 23:02,0
614,randombox(sysk****),이번 사태와 무관하게... 완전 웰메이드 영화입니다. 그런데 코로나 터지고 다시보니까 소름의 연속이네요...; 꼭 한번쯤 보세요. 극단상황속에서 진실을 가장한 거짓에 현혹되지말고 잘 이겨냅시다...,10,3,0,2020-03-07 15:08,0
615,김혜화(hhki****),스포일러가 포함된 감상평입니다. 감상평 보기,10,3,0,2020-03-06 22:55,0
616,트니트니(psa1****),,10,3,0,2020-03-06 10:13,0
617,문재앙 탄핵(mbsk****),우한 코로나 중국 바이러스 예상 ㄷㄷ,8,3,0,2020-03-04 8:46,0
618,TorresReligion(wnrd****),거물급 배우들이 주연이라 몰입 안될까 걱정했는데 괜한 걱정이었다 현재 상황덕에 더 몰입하며 볼수있었던 영화,10,3,0,2020-03-04 1:29,0
619,오스티어(itot****),2020.03.03 우한코로나 Day94,10,3,0,2020-03-04 0:13,0
620,JK(take****),정말 현실적으로 잘 짜여진 흡입력 있는 영화. 우한 사태로 보게 됐으나 그게 아니더라도 수작정도의 반열에는 충분히 오를 만한 작품이다. 다수의 명배우들의 출연이 놀랍다.,10,3,0,2020-03-03 16:50,0
621,양현종(wodu****),전투식량 떨어졌다 했을때 우리나라 마스크 사태 느낌이군,10,3,0,2020-03-03 0:40,0
622,지야(mojo****),영화보다...코로나가 언제까지 갈지 모르는게 더 무서움 ㅠ,10,3,0,2020-03-02 21:29,0
623,블루(whdg****),10년전에 이런 영화를 만들었다니~~~ 정말 놀랍다,10,3,0,2020-03-02 11:54,0
624,답답하당요병(hyun****),실제로 일어나고있어 중국을 없애버리야 세계가산다,10,3,0,2020-03-02 3:06,0
