Column1,nickname,text,score,like,dislike,time,watch_movie
1311,홍승철(mani****),문재인 우한 코로나 영화였음 선견지명 지린영화 ㄷㄷㄷ,1,9,2,2020-02-26 19:46,0
1312,푸하하항(muca****),여주가 한 이기적인 행동이 다 죽일수도 있는거 항체니 ㅈ|랄이니 결론은 지 딸년 살리려고 한 행동일뿐 쳐 미화시키지 마라... 보는내내 ^^|발 저년 졸라 이기적이네하고 욕만 했다... 쟤랑 31번환자랑 뭐가 달라....,1,9,2,2020-02-25 19:31,0
1313,syis****,이 영화는 현재 2020년에 실제로 일어나고 있는 상황을 예측한 영화입니다.언제든지 현실로 이런 상황이 일어날수 있음을 보여준 실제 상황수준의 영화입니다.,10,9,2,2020-02-10 15:49,0
1314,커쇼(saco****),48시간동안 뭐하다 사람 떼죽음당했는데 늦장으로 와서 정의로운 척 하는 대통령,1,9,2,2020-02-05 9:56,0
1315,kii(kiii****),너무 재밌던데... 우리나라 현실인것 같아서 몰입도도 높음. 미르가 좀 짜증나긴 했지만 다른건 딱히...  여튼 재밌음,10,9,2,2020-02-03 12:14,0
1316,Jake(jake****),웬지 영화처럼 흘러갈 것 같은 느낌적인 느낌... 다른 나라들은 다 중국 입국금지시키고 항로 폐쇄시키는데 우리나라만 열어논다면 다 우리나라로 올 가능성이 높다. 정말 재앙이 될 것이다. 필리핀만 하더라도 우한서 입국...,7,9,2,2020-02-02 10:35,0
1317,리안(ryan****),괜찮네. 우한의 비극이 보이는듯,10,9,2,2020-02-01 23:24,0
1318,거르빵(gunb****),보다가 결국 못참고 꺼버림,1,9,2,2020-02-01 1:45,0
1319,명탐정코난(ppik****),제발 현실에선 수애같은 이기적인 사람은 없기를 바란다.,8,9,2,2020-01-28 20:01,0
1320,라해로꾸꺼(tjxo****),2020년1월 우한폐렴으로 다시봤습니다 .. 착찹하네요,10,9,2,2020-01-28 17:00,0
1321,YCN(naye****),2013년에 이런 영화가 나왔다니 미래를 예상했나요,10,9,2,2020-01-27 15:33,0
1334,제갈혜은(hyee****),러닝타임내에 스토리를 녹여내야해서 개연성은 좀 떨어져도 배우들 연기나 스토리는 나쁘지 않다고 생각하는데 평점이 왜 이정도인지 모르겠네요. 13년 당시에도 보고 20년에 다시 봐도 나쁘지 않네요. 오히려 지켜야하는 가...,8,10,3,2020-03-10 1:01,0
1335,바다짱구(pppg****),모든 더럽고 역겨운 문제와 근원지는 짱깨로부터 시작된다!!,2,10,3,2020-03-06 4:03,0
1336,대한민국만세(blue****),ㅋㅋㅋ 이명박 정권 저격하고 만든건데 재평가 되서 팀킬 쌉오지네 ㅋㅋㅋ 대깨문들 영화 나왔을땐 10점 주고ㅋ 지금은 평점 삭제하고 1점 줬을듯 ㅋㅋㅋ,7,10,3,2020-02-28 14:16,0
1337,gold****,와 선견지명 오졌다.. 영화 겁나 재밌네 잘보고 갑니다..,10,10,3,2020-02-03 6:24,0
1338,뾰뾰(eosp****),스포일러가 포함된 감상평입니다. 감상평 보기,4,10,3,2020-02-01 17:17,0
1339,세은(kse3****),미리 본 우한이라는 말에 적극 동의.,9,10,3,2020-01-27 12:01,0
1355,shshsh(ghdt****),넷플릭스에서 보고 왔는데 너무 허접이라 댓글까지 달러왔다 뭐냐이게,1,11,4,2020-03-23 8:29,0
1356,임장혁(yjhl****),아니 진짜 보는 내내 애새키 진짜 개패고 싶네 ㅋㅋ,1,11,4,2020-03-14 9:10,0
1357,노움(hidd****),"문산군 3년...<우한역병 창궐,오랑캐사대>설상가상으로 청나라 우한에서 역병이 국경 넘어 조선에까지 창궐하였으나, 조선은 청을 섬기어 오히려 공납을 하였고 자신에게 쓴소리를 하는 사헌부 관원들을 모조리 지...",7,11,4,2020-02-29 17:31,0
1363,현a(chwn****),영화에는 차인표같은 대통령이라도 있지만 현실에서는 없느니만도 못함,8,12,5,2020-01-27 3:22,0
1368,951115(kuj6****),차인표씨 같은 대통령있으면 전세계가 부러워 날뛸듯; 지금 대재앙문통령님이 극중에 차인표씨 발톱에 때만큼이라도 닮았으면,10,13,6,2020-02-24 4:43,0
1377,광엉이(kkwa****),사망자나오는날 차파구리 처먹고 사태파악하자 전국민 담화 열면서 총력으로 지원 하겠다더니 중국에 마스크 지원 어우 xx 문ㅇ재앙 보고있어? 이거 딱 너랑 비교되서 영화 쪼선족 풀어서 테러 하고있겠네ㅋㅋ,10,24,17,2020-03-10 4:41,0
1383,멋쟁이(to_y****),경각심을 주기 위한 건 알겠는데 전개 방식 좀 신경쓰셨어야 할 듯합니다. 보는 내내 짜증이...,1,6,0,2020-09-09 11:33,0
1384,감자(jung****),"""코로나 19""로 인해 재평가 되는 영화.",7,6,0,2020-08-23 15:28,0
1385,skei****,코로나 때문에 봤다가 개연성이 너무 없어 어이상실. 30분 정도 스킵하고 봤네요. 특히 주인공 모녀 개짜증.,1,6,0,2020-07-15 1:43,0
1386,레이나(jmk2****),스포일러가 포함된 감상평입니다. 감상평 보기,10,6,0,2020-04-06 23:35,0
1387,슈퍼칼라파워(chhh****),분당시민으로써 익숙한 장소들에서 벌어지는 전염병 확산이..현 상황과 맞물리면서 생생하게 느껴졌으나. 딱 거기까지. 아니 무슨 미국을 그지처럼 그려놓음? 반미색 짙은 영화네요. 또 모든 상황들이 극단적이고 억지스러움....,3,6,0,2020-03-31 18:52,0
1388,Ridercube(ride****),"배우들의 연기력, 조류 인플루엔자가 우리나라 들어와서 변종 나고 비말감염까지 좋았음.근데 딱 거기까지.이제부터 단점 들어갑니다. 일단 스토리. 초반부터 약 1시간 30분동안 미르만 찾아다니고, 우리나라, 아니 우리...",2,6,0,2020-03-28 19:47,0
1389,천직을찾아서(alst****),매우 소름돋게도 이 영화 개봉할 당시만해도 미먼도 지금처럼 제대로 판치지 않아서 환자나 의사 및 간호사 아니고서는 마스크 백중구구 이상은 안썻엇다 2015쯤이 되서야 마스크가 꽤 팔리기 시작햇지 즉 이 영화할때만 해...,6,6,0,2020-03-22 2:15,0
1390,블랙토끼(you_****),제목을 바꾸세요 항체보유 미르를 찾아서로 처음부터 끝까지 애 찾는다고 징징징 거리네 짜증나게,3,6,0,2020-03-18 4:23,0
1391,아라아빠(toto****),보는내내 고구마 백만게먹은듯...최근몇년간 본영화중 최악임.,1,6,0,2020-03-16 3:00,0
1392,아기사랑(ktgc****),최고입니다 실제감 있고요,10,6,0,2020-03-15 23:15,0
1393,뽀석(hero****),코로나가 치사율이 100%였다면 이 영화가 거의 미래를 그려놨겠지. 초반부에 지금 시국과 너무 비슷해서 눈물이 났다. 지금 이 영화를 봐서 재미가 두 배였던 것 같다.,8,6,0,2020-03-14 12:44,0
1394,kruger(daei****),재밌게 잘봤습니다! 감사합니다.,10,6,0,2020-03-01 19:17,0
1395,코모도(como****),"소재는 좋았으나, 지나친 우연성의 남발이 몰입을 방해하며 실소하게끔 한다",5,6,0,2020-03-01 9:42,0
1396,qhadla(beli****),이정도면 장혁 항체 있는거 아님?,6,6,0,2020-03-01 2:44,0
1397,룰룰룰룰(azus****),"진짜 억지설정 애새끼, 뻔하디 뻔한 모성애 클리셰, 장혁의 이중적인 신념, 미르..?? ㅋㅋㅋ,차인표 연기, 마동석의 선동 개 극혐이다",3,6,0,2020-02-29 0:46,0
1398,쩡(tkfk****),코로나바이러스 예언 영화인가요? 하 엄청 무섭네요ㅜㅜ,10,6,0,2020-02-28 22:26,0
1399,반려견을사랑하는남자(tpgn****),여기에 +신천지 같은 사이비종교가 더해지면 지금 같은 사태가 되네요..영화가 현실이라더니.. 현실은 더하네요..ㄷㄷ,10,6,0,2020-02-28 14:54,0
1400,삼포니(ilet****),생각보다 괜찮네요.개봉당시에는 신경도 안쓴 영화였는데.. 코로나 얼른 넘어가길 바랍니다.,7,6,0,2020-02-26 0:21,0
1401,쫑쫑이(joeu****),넷플릭스에 올라왔길래 봤는데 진짜 너무 OOO기...모든 캐릭터가 비호감임 아오,1,6,0,2020-02-25 22:00,0
1402,찹살떡(lees****),영화 여주 성격 왜 저래 이 시국이랑 어울리는 영화대통령은 물론 현실이랑 다르지만,4,6,0,2020-02-23 15:52,0
1403,BK(jung****),배우들의 연기는 최고이나 스토리가 개연성이 떨어짐.,1,6,0,2020-02-23 2:16,0
1404,써니힐(ktyn****),코로나 재평가 실화다 아인,10,6,0,2020-02-21 18:55,0
1405,이사벨라(high****),미친 시놉보면 이 시국 예언한 영화 같음,8,6,0,2020-02-21 15:29,0
1406,고냥노냥이(kimj****),차인표같은 대통령있으면 이미 전국 감염에 전세계로 퍼져 나갔음. 시진핑 뺨침. 이런 전염률 높고 치사율 높은 전염병에다가 대고 감성적으로 대처하면 안되는게 당연한거임.그리고 아무리봐도 장혁이 항체 보유자임ㅋㅋㅋ. 비...,1,6,0,2020-02-10 0:03,0
1407,샤이닝스팀(egg1****),우한스러운 영화...,6,6,0,2020-02-05 17:42,0
1408,언뇽(robl****),중간에 군인이 엄마 여기왜있냐고 껴안는장면이 젤 인상깊었음 ㅠㅠ,9,6,0,2020-02-05 14:51,0
1409,몹시안녕(qksw****),콜록콜록 우한폐렴 콜록콜록,6,6,0,2020-02-05 8:49,0
1410,koea****,우한우한우한우한우함,10,6,0,2020-02-04 13:53,0
1411,beloved527(lost****),코로나 바이러스 때문에 다시 봤습니다..조속히 치료제가 개발되기를 기도합니다,10,6,0,2020-02-01 2:18,0
1412,카카(dkfh****),영화 재평가 시급하다 ㄷㄷ,10,6,0,2020-01-31 15:35,0
1413,우지(wlrm****),감독님 아수라도 그렇고 신내리셨어요? 담 작품 어떤장르인지 말씀해주세요 미리 대비하게요,10,6,0,2020-01-31 3:00,0
1414,amer****,지금 우한폐렴 사태로 인해 다시 보게되었는데눈물이 ㅠㅠ,10,6,0,2020-01-29 20:23,0
1448,서은(danb****),이시국에보니까 왜이리공감 되던지 ㅠㅠ,10,7,1,2020-08-26 0:34,0
1449,daiiiny(bom_****),왜 잠깐 만난 사람 하나에 목숨걸고 열정을 다해서 희생하는지 개연성도 없고.. 등장인물들도 답답합니다...,1,7,1,2020-08-17 16:56,0
1450,신지훈(sjh1****),코로나시대를 예지한건가,10,7,1,2020-08-04 0:47,0
1451,쵸(heea****),진짜 설정이 눈뜨고 볼 수가 없네요형편 없습니다.너무 어이가 없어서 인생 처음으로 후기 쓰는데요 정말 쓰레기네요. 누가 만들었는지 감독 이름까지 찾아봤습니다. 정말 이런 영화가 있다는 것 자체가 부끄럽습니다,1,7,1,2020-05-30 3:55,0
1452,으으으(back****),조으으응ㅇ나 길게 내 빡침을 썼는데 욕을 적어서 그런지 적히지 않앗음그냥 영화관에서 2013년도에 돈주고 본사람들은 아직까지 짜증날듯 후.. 넷플릭스에 전화해서 이 영화 내려달라 하고싶을 정도임평점 어디가서 잘 안남...,1,7,1,2020-05-11 20:15,0
1453,이경섭(ks95****),진짜 내생에 역대 최악의 영화이였음 본걸 후회중,1,7,1,2020-05-03 0:43,0
1454,침대위의불소(sona****),아니 영화가 OO 미르만 부르다 끝나네뭘본건지 모르겠다,1,7,1,2020-03-21 22:33,0
1455,영모(sara****),보는 내내 혈압올라 D질뻔함,1,7,1,2020-03-20 2:13,0
1456,카라멜팝콘(lets****),이 영화 다큐멘터리 같다고 한 새끼 나와,1,7,1,2020-03-19 15:30,0
1457,초코마루(baby****),별 1점도 아까움 내 시간이아깝다 쓰레기,1,7,1,2020-03-18 5:49,0
1458,섬(lcho****),처음부터 끝까지 암걸릴 것 같아서 못 보겠음 진짜 답답해서 미칠것같았다,1,7,1,2020-03-15 17:10,0
1459,wjd2****,수애 개이쁘다 진짜 코로나 때문에 다시 봤다 마스크 쓰고 다녀야지,10,7,1,2020-03-14 1:23,0
1460,코키스(lee2****),미르야 31번째 확진자와 무슨 관계? 캐릭터와 개연성 때문에 더 짜증나는 영화,6,7,1,2020-03-04 22:50,0
1461,까마구(crow****),"코로나 터진 이 시국에  봤는데도, 강제 집순이라 시간이 남아도는데도 도무지 봐지지가 않는다. 연기문제가 아니라 상황들이 너무 작위적인 느낌이라? 앞의 15분쯤 약국씬만 보고 경각심을 가지면 될것같다. 차라리 컨테이...",4,7,1,2020-03-02 2:50,0
1462,bjhjpp(real****),누구나 예상할수있는 평범한 스토리라면 긴장감이라던지 연출적으로 특이사항이 좀 있어줘야 하는데 아무것도 없었습니다.호화캐스팅/ 제작비가 너무도 아깝네요.김성수 감독 영화는 골라서 패스해야겠습니다.,1,7,1,2020-03-02 1:00,0
1463,이우진(wej9****),스포일러가 포함된 감상평입니다. 감상평 보기,1,7,1,2020-03-01 12:25,0
1464,갓유님(ywsg****),점수 짜다 현시대를 잘 표현했다잼있게 봤음,10,7,1,2020-02-29 21:28,0
1465,큰사람(crow****),넘넘넘 말도안도고 억지스럽다.,1,7,1,2020-02-29 16:37,0
1466,holic(seol****),그 당시에 극장가서 직접봤던 관객입니다.미래에서 오셔서 시나리오 쓰셨나봐요.당시에 영화는 영화라면서 신종플루 비유하며 현실 고증 제대로 안되었다고 비판했던 분들. 2020년 그 현실 고증이 이루어졌습니다. 박수.,10,7,1,2020-02-29 5:01,0
1467,Dkrieif(dbtl****),이영화 실제였으면 대통령 탄핵 사형임ㅋㅋㅋ,6,7,1,2020-02-26 22:08,0
1468,SUV(9310****),지금의 대한민국과 똑같음 특히 정치인들,10,7,1,2020-02-26 18:27,0
1469,사나 환원(gudt****),이젠 영화가 아니고 실전이네,10,7,1,2020-02-26 4:15,0
1470,최유나(0_0y****),뭐가 억지인지 모르겠네요 재난 영화에서 충분히 볼 수 있는 건데 지금 사태만봐도 ^^ 이 영화는  지금 다시 영화를 보고 재평점 해야될거같네요,10,7,1,2020-02-26 3:27,0
1471,Lyn(dmsq****),보는 내내 아역 연기 너무 잘한다 이생각만 했음..,8,7,1,2020-02-26 1:44,0
1472,유진꽃(kyjo****),우한폐렴이 이렇게될까봐 무섭다,8,7,1,2020-02-24 9:45,0
1473,pitp****,개졸작...핵발암...뒤로 갈수록 가관...연기력이고 뭐고 용서가 안되는 설정과 연출...,1,7,1,2020-02-22 21:46,0
1474,스윗가이(jmjj****),영화 초반부가 소름돋게 우한폐렴 전염되는 걸 재현한 것 같네지금 보면 진짜 리얼해서 무서운 영화,8,7,1,2020-02-07 0:30,0
1475,saint01(hgh9****),왜 여주들은 다 처음부터 끝까지 발암이냐 ㅋㅋ 노린건가?,1,7,1,2020-02-04 22:29,0
1476,8888577(wndu****),처음 이 영화가 나왔을 당시에는 또 재난이야?근데 하다하다 감기로도 재난영화네ㅡㅡ 하면서 그냥 안봤는데 요즘 코로나 바이러스 유행해서 그냥 새벽에 심심풀이용으로 봤는데 조금 억지스럽고 과장해서 풀었고 뻔하디 뻔한 한...,7,7,1,2020-02-04 7:16,0
1477,chob****,재난 바이러스 정치 전쟁 짬뽕 쓰레기영화 주인공들은 불사신이고 우리나라 정치인들은 대통령빼고 다 사이코패스고 미국까지 사이코패스만든영화였음 우한페렴때문에 보시는분은 컨테이션보셈 진짜 비교된다 너무 억지스럽다 전쟁영화...,1,7,1,2020-02-02 23:50,0
1478,lys2****,우한 폐렴 사태에 보니까 대단한데? 정말 상상이 현실이되는시대구나 흥미진진하게 봤습니다,10,7,1,2020-02-02 20:54,0
1479,행복(quee****),몽싸이 오딘니~...,1,7,1,2020-02-01 23:35,0
1480,A dorable(tjdd****),지금 보고있는데 생각보다 잘 만들었네. 당시에 볼 때는 잘 공감이 안됐었는데....정치적 상황까지 나름 잘 담아냄. 물론 조금 허술한 부분도 있지만 요즘같은 상황에 한번쯤 보면 좋을 영화.,10,7,1,2020-02-01 19:46,0
1481,더블에이(i2us****),돈주고 봤으면 억울할뻔,2,7,1,2020-01-18 21:35,0
1482,멀티비타민(gus0****),시나리오 누가썼는지 ..  총체적 난국에.. 1점도 아깝네,1,7,1,2020-01-15 14:02,0
1495,dhd(dhdh****),"이시국에 재평가되는 영화 1등,,, 감기 감독 당신은 도대체 몇수 앞을 보신겁니까,,",10,8,2,2020-09-05 20:22,0
1496,띠빠(shyh****),난잼나게봣어~ ㅎㅎㅎ,10,8,2,2020-08-10 0:13,0
1497,아이(jtsn****),전반주는 너무 현실적이고 볼만한데뒤로갈수록 겁나 답답하고 .... 항체 만들고 있다고!!!! 를 왜 말을못해 말을 ...  코로나를 겪고나니 솔직한 경과발표가 얼마나 힘들고 중요하고 감사한일인지 느낀다,4,8,2,2020-04-14 12:08,0
1498,ㅋㅋ쩡뉴(dbtj****),쓸ㅇh기 같은영화 우한폐렴 때문에 이슈 됐길래 봤는데그냥 일년치 스트레스 다 받았다,1,8,2,2020-03-26 21:51,0
1499,이찡(ysji****),진짜 개재미없다 이거 극장에서 돈주고 봤으면 상수 때리러 감,2,8,2,2020-03-22 2:40,0
1500,크림커피(seco****),제발 0점도 주게 해주세요..지금 현상황과 비슷하다며 추천받아 보았는데..도대체 어디가..굉장히 과장되고 황당한 설정이 불쾌하게 느껴질 정도네요.무정부국가인줄..보는 사람에게 병 주는 영화,1,8,2,2020-03-17 16:32,0
1501,날강두(veri****),어린애가 제일 연기잘하는듯,1,8,2,2020-02-28 16:26,0
1502,park(sang****),치사율 100%와 초당 3.4명이 전염된다는게 말이 안되지만 그래도 현재 대한민국인 미래를 잘 표현했던 영화였다.,9,8,2,2020-02-27 1:42,0
1503,agg(aggn****),주연 두명이 이해가 안감 한명은 너무 이기적이고 한명은 호구같았음,4,8,2,2020-02-24 21:48,0
1504,아보키(asdw****),진짜 현실이 이렇게 되가니까 미래가 너무 걱정이고 앞으로가 막막하다,10,8,2,2020-02-24 19:28,0
1505,sergjlsj(alsg****),성지순례 왔습니다~ 그저 재앙...,10,8,2,2020-02-24 2:39,0
1506,모루겟소요(lsc3****),ㅋㅋㄹㅇ 문재인이 계속 손대고 있으면 판도라도 실현될 것 같음ㅋㅋㅋ,8,8,2,2020-02-02 15:12,0
1507,Djdjtjbe(tae9****),"시대가 가면 갈수록 명작이 되는 영화 우한폐렴 탈 없이 지나갔으면 좋겠네요,,,",10,8,2,2020-01-28 1:11,0
1508,muss****,2020 우한 폐렴 사태 중 이영화 봅니다 영화의 현실성이 떨어지나 놀라울정도로 우한도시와 비슷하게 가네요 주연 배우들. 특히 장혁씨와 수애씨 연기력이 좋습니다 cg나 연출은...,6,8,2,2020-01-28 0:32,0
1509,tkfk****,신종바이러스 나올때마다 챙겨보는영화.제발 대체잘할수있길 코로나없어져라...,10,8,2,2020-01-27 21:39,0
1510,익명(jm03****),미래예지 쌉에반데 ㅋㅋㅋ,10,8,2,2020-01-27 15:20,0
1524,lora****,분명 개봉 당시에는 “이제 하다하다 감기 전염???” 이라며 웃었는데...그 일이 7년후인 현재 실제로 일어나고 있네요..중간 중간 영화로만 바라봐야하는 부분도 적지 않았지만 주제 자체는 요즘 상황과 많이 유사해서 ...,10,9,3,2020-09-03 15:32,0
1525,best****,저때 영화 본 사람들은  말도 안되는 쓰레기 영화라고  생각했겠지,10,9,3,2020-08-09 23:21,0
1526,해외로가볼까(tarr****),미르를 구출해서 수애의 마음을 얻는영화....,1,9,3,2020-03-23 19:47,0
1527,hyejung(khj9****),"컨베이젼 보고 이 영화 봤는데, 정말 화가 났어요.우리나라 영화를 이렇게 밖에 못 만드는건가?!!좀비영화도 아니고 멀 말하고싶은건지.. 참..",1,9,3,2020-03-20 15:26,0
1528,워러메롱(072v****),이시국 최고의 영화다 경각심을 깨워준다,10,9,3,2020-03-14 22:30,0
1529,꽃간지(seon****),코로나로 인해 이 영화가 소름돋게 현실을 반영했다는것을 깨달았다,10,9,3,2020-03-13 10:32,0
1530,그럭저럭(chur****),코로나로 감기까지 왔는데..고구마 몇개를 쉬지 않고 먹은느낌이다. 처음부터 끝까지 미르...너무나 이기적인 엄마와 이타적인 소방구조원...,7,9,3,2020-03-08 11:01,0
1531,가을향기(wer1****),잘 만들었네요. 우린 저정도 상황은 아니라 다행이라는 생각이. 물러나라. 코로나.,10,9,3,2020-03-05 23:43,0
1532,김동원(dani****),엉망이다 노잼 중간에 껐다,2,9,3,2020-02-25 5:22,0
1533,luv(boss****),살면서 본 영화중 최악의영화.말도안대는 억지설정 .OOO기같은영화공짜로 봤는데도 화가나는 역대최악의영화,1,9,3,2020-02-25 3:14,0
1534,하수삼촌(nomc****),현실도 다를께 없어보여 더 무서움,10,9,3,2020-02-25 0:42,0
1535,소나(jjoo****),스포일러가 포함된 감상평입니다. 감상평 보기,1,9,3,2020-02-02 7:09,0
1549,코알라(ejd2****),인물 캐릭터설정 진짜 x같이 했다 시작부터 사람 빡치게만드네 여주인공 걍 무슨 간혹가다 뉴스에 나오는 개싸가지 오또케아줌마잖아 이딴 쓰레기x이 주인공으로 나오는걸 봐야함? 뒤에가서 분명 한국형 신파억지감동으로 또 포...,1,10,4,2020-03-04 17:26,0
1550,ming****,코로나때문에 봣는데 오히려 암에걸렷습니다,1,10,4,2020-03-03 12:39,0
1551,난천재(akzk****),뻔한 스토리에 개막장 캐릭에 반미 테이스트 첨가,1,10,4,2020-02-24 19:24,0
1552,HBHJ(pdip****),갓직히 스나이더가 진정한 애국자다. 수애처럼 지새끼만 감싸는 거짓말쟁이 때문에 온 국민이 감염되는 거다. 보는 내내 저 가족 죽기를 바랬다,1,10,4,2020-02-06 0:46,0
1553,여우비(sora****),잘만든 영화네요. 현실예언쩐다. 그당시 별점 한개 이하 주면서 애새끼 찾으러다니다 영화 끝나네 스토리 진부하네 짜증나네 지루하네 욕하던 사람들 다 어디갔나요? 다시 묻고 싶네요.,10,10,4,2020-02-02 0:45,0
1581,헬로우해피니스(hayh****),"ㅋㅋㅋ전염병 영화를 가장한 좌파빨갱이의 반미 세뇌영화였네 ㅋㅋㅋ현실에서는 전염병 생긴 지역 봉쇄하고 치료도 안해줘서 죽게만드는건 중국이고, 연구 열심히 해서 백신 만들어주는 국가는 미국인데 ㅋㅋㅋ",1,15,9,2020-02-29 19:40,0
1587,하니하니(bree****),헐... 실화 됬다고 한다,8,5,0,2020-09-11 12:53,0
1588,007(shwo****),아동센터 2년 버텼지만 이 영화2시간은 버티지 못했다...,1,5,0,2020-08-22 1:53,0
1589,huck(huck****),코로나때문에 재평가 받을뿐...연기 연출 설정 모두 최악이었다!,1,5,0,2020-08-21 21:32,0
1590,구구(02sh****),스포일러가 포함된 감상평입니다. 감상평 보기,7,5,0,2020-08-21 21:19,0
1591,Night Howler(kw51****),이해할 수 있게 행동하는 사람이 거의 없는 영화. 개연성은 그냥 버렸고 로맨스는 왜 넣은지도 모르겠다. 그래도 영상미가 조금은 있어 다행이다.,2,5,0,2020-08-05 23:14,0
1592,Present is a present(oxtr****),코로나 19 터지고 나서 보니 더 재밌네.다만 애 없는 사람은 미르 찾고 치료하는데 혈안이 된 게 이해 안될듯. 스나이더 정말 뭐 같음.,10,5,0,2020-04-04 14:10,0
1593,시초(skss****),제목 미르를 찾아서!!,2,5,0,2020-04-03 1:54,0
1594,Jenny맘(haeg****),코로나 이슈땜에 보다가  열나서 심장마비 걸리는줄..,2,5,0,2020-03-30 21:06,0
1595,돌피니(kimb****),"개연성 1도 안되는 억지스러운 설정의 반미영화. 보는내내 헛웃음만,,,",3,5,0,2020-03-29 0:22,0
1596,HJ(thec****),"진짜 어이가 없다 ㅋㅋㅋ 1점도 아까움.코로나 관련 영화라고 봤더니 시간도 짜증나는 내 감정도 아까운 댓글알바가 만든 영화. 심지어 정말 불쾌함.경찰은 시민을 마구잡이로 때리고, 총 겨누고, 비인간적으로 대하는 ㅋㅋ...",1,5,0,2020-03-28 23:40,0
1597,huzy****,열받게하려고작전했나,2,5,0,2020-03-16 1:43,0
1598,jun(jung****),지금 코로나 사태랑 비슷하네요. 영화라 과장돼어있는데 코로나 잘 해결돼었으면합니다.,10,5,0,2020-03-15 17:04,0
1599,모그(moon****),감기 바이러스 영화인줄 알고 보러왔다가 좀비 영화 잘보고 갑니다,7,5,0,2020-02-29 10:38,0
1600,체로커스(tmdd****),"2020년 다시 본 감기 평점 10점 드립니다. 지금 상황과 너무 비슷한 설정이라 소름,, 게다가 딸 자녀를 둔 부모라면,,더욱 공감할 영화,, 시간가는줄 모르고 감정입해서 봤네요,, 꼭 보시고 개인위생 찰저히해서 ...",10,5,0,2020-02-29 3:21,0
1601,심심한사과(idle****),개봉때 극장에서 볼땐 크게 와닿지않았는데 대구사람으로서 집에만 갇혀살면서 다시보니까 실감나네요.,9,5,0,2020-02-29 0:21,0
1602,Bibiana(myka****),스포일러가 포함된 감상평입니다. 감상평 보기,10,5,0,2020-02-25 18:49,0
1603,SSM(shop****),스포일러가 포함된 감상평입니다. 감상평 보기,10,5,0,2020-02-23 16:22,0
1604,bforest(debo****),위기 상황에서 누가 국민을 위하는 사람인지 보이네요. 꼭 지켜보고 투표할께요. 코로나 바이러스 모두 잘이겨내길 바래요.,10,5,0,2020-02-21 16:23,0
1605,슬퍼(drt0****),"나는 너무 재밌었고, 보는 내내 코로나 바이러스가 저러면 어떠케 하지라는 생각만듬",10,5,0,2020-02-10 0:11,0
1606,대현(fair****),다른건 모르겠고 요즘 수준으로 영화보니 좀 많이 엉성하고 비싼 마스크 제대로 안쓰고 헐렁하게 쓴것만 눈에 보이더라,6,5,0,2020-02-05 4:19,0
1607,너굴(hcin****),정치적으로 편향된 영화,2,5,0,2020-02-02 20:32,0
1608,아기 어피치(dk13****),"감기 영화 개봉 당시에 재미없다, 답답하다고 별점 테러하신 분들 지금 우리나라가 왜 이 꼴 됐는지 알고 있을까... 영화같은 일이 실제로 일어나고 있는데 ㅠㅠㅠㅠ 감기 영화 떡상해야 된다",10,5,0,2020-01-31 16:09,0
1609,가이사(pmeg****),,10,5,0,2020-01-30 16:47,0
1610,도토리(kdgk****),잘 봤어요 박민하양도 많이 컸을 듯,8,5,0,2020-01-27 20:06,0
1611,당근왕검(wide****),"한국식 갬성+언년이 대신 의사 주다해+최악 지역구 국회의원+극악 전염력의 바이러스... 그야말로 최악의 저급 영화. 이런거 보지말고, 컨테이젼 추천합니다.",1,5,0,2020-01-24 0:33,0
1612,김인선(insu****),아우 짜증나.ㅋㅋㅋ발암,2,5,0,2020-01-23 13:04,0
1613,DJ(dldl****),주유소 폭발 cg 실화임..?,1,5,0,2020-01-18 8:28,0
1614,영화조아(eric****),"호기롭게 시작한 감기는 온데간데없고 남은건 민폐와 신파, 그리고 고구마...",2,5,0,2020-01-09 16:09,0
1615,술술이(shgu****),어이가 없다. 우리나라 감독들 머리속의 미국은 괴물의 미국의 이미지에 멈춰있는 건가? 전작권은 왜튀어나와? WHO는 하는것도 없고 대한민국 군대가 질병통제 다함? 영화상의 음모처럼 악행이 벌어진다 한들 감염병이 나도...,1,5,0,2020-01-08 21:18,0
1668,윤지(dbse****),스포일러가 포함된 감상평입니다. 감상평 보기,4,6,1,2020-09-08 2:32,0
1669,did2****,"그래, 코로나 같은 팬데믹 예상한건 대단한데..진짜...짜증난다, 격리 시킬때부터 이상해지는 듯..다들 왜 이렇게 지 말만 해.... 그나마 다행인건..지금 우리는 저정도로 형편없지 않고.. 이기적이지만은 않다는 것...",2,6,1,2020-08-10 0:27,0
1670,박지혜(cdrl****),코로나로 재평가 받는다고해서 봤는데.. 당시에 왜 흥행을 못했는지 약간은 알것같아요,6,6,1,2020-07-27 0:51,0
1671,갑(sahf****),수애 짜증남 장혁 짜증남 이희준 개 짜증남 마동석 짜증남 애기 짜증남 다 짜증남,1,6,1,2020-07-21 2:21,0
1672,순돌이(pnok****),이영화 대사가 꿈에 나옴...미르야!!!미르야!!!!미르야~~~!!! 미르야!!!!악몽도 이런 악몽이 없음 ...,1,6,1,2020-06-02 22:34,0
