Column1,nickname,text,score,like,dislike,time,watch_movie
7525,윤길희(klge****),미르 파이팅 짱짱 귀요미,10,0,0,2013-08-15 17:56,0
7526,착한이미지 green(ijb3****),사람들정말너무합니다이렇게재밌는영화를이따구로평가하죠????저맨마지막에민하양이우리엄마쏘지말라고했을때정말소름끼치고눈물이나오더라고요어쨌든이영화강추입니다!!!!!!!!!!!,10,0,0,2013-08-15 17:54,0
7527,김종수(exth****),10년만에 나타난 김성수 감독님 이번 영화 대박인듯,10,0,0,2013-08-15 17:53,0
7528,nari****,액션으로 시작하고 코믹으로 양념해서 감동으로 마무리^^,10,0,0,2013-08-15 17:53,0
7529,초록풀잎(ohho****),우리나라 영화도 이제 발전하는구나 느낄수있었음. 보는 내내 긴장되서 죽는줄 알았다 ㅋㅋㅋ,10,0,0,2013-08-15 17:50,0
7530,박수도(ji81****),아무 생각 없이 봤는데 대박!! 한국 영화 요즘 다 잼나,10,0,0,2013-08-15 17:49,0
7531,jopd****,"한국  재난영화의 본격, 적 진격!!",9,0,0,2013-08-15 17:49,0
7532,hoho****,내가 좋아하는 장르 그 군인 연기가 젤 기억남네.  주인공이 무슨 일본만화 주인공처럼 너무 착해빠져서.그래도 내가 좋아하는 장르라,9,0,0,2013-08-15 17:46,0
7533,명제삼(exze****),아 나 지금 감기 걸렸는데 존나 땡긴다 ㅋㅋㅋ,10,0,0,2013-08-15 17:46,0
7534,꼬맹이(hwpi****),매우흥미진진했습니다차인표씨 정말멋잇었구요ㅎㅎ,10,0,0,2013-08-15 17:45,0
7535,acs5****,굿..,10,0,0,2013-08-15 17:44,0
7536,전용석(cyve****),와 차인표 아우라 쩔ㅋㅋㅋㅋㅋ,9,0,0,2013-08-15 14:08,0
7537,현기태(98us****),한국형 재난 오락영화 ㅋㅋ 시간가는줄 모르고 봤네,9,0,0,2013-08-15 13:29,0
7538,ihan****,정치적인부분이 너무 드러나서 쫌 그랫어요 다들연기잘하고좋앗는데정치인들나올때 속터지는줄,8,0,0,2013-08-15 13:28,0
7539,김영란(shrt****),"영화는 재난영화라는 타이틀인데 까보면 정치적인것들 투성임.정체성이 불분명한것같음. 미국얘기나 외국인들어오는문제 구제역 조류독감 같은 사회의 민감상황을 영화에 많이 넣다보니 호불호가 갈리고, 오히려 까메오급인 차인표가...",7,0,0,2013-08-15 4:05,0
7540,롱봉이(wkdu****),오만 잡종 스토리가 인위적으로 엮어져있어서 막판에 좀 보기가 힘들었지만..그래도 이 여름날 이런 볼 영화가 있다는게 즐겁네요,8,0,0,2013-08-15 1:26,0
7590,우리흥의 우상 우리형(fq14****),저기 갇힌 분당시민들을 보고 폭도라 할 수 있을까? 당장 죽을거 같은데 총을들고 쇠파이프를 드는건 당연하다 역사적으로 모든 민주화운동들이 그러했듯이,8,1,1,2019-10-07 7:04,0
7591,zlzl****,마지막이 아쉬워요  국회의원 쓰레기들 처벌받나 했는데 그냥 끝나서,7,1,1,2019-09-16 1:55,0
7592,멘토홍(y21c****),영화 28일후는 이런 장르는 아니지만.. 수준차이 겁나남.. 왜 이런 영화는 줄거리 결말이 다 뻔하지??,4,1,1,2019-02-05 1:40,0
7593,krzy****,시간보내기에는 나쁘지 않은데...거슬리는 부분도 많네요,6,1,1,2018-09-20 12:03,0
7594,대구부동산(dark****),많은 반가운 조연얼굴 보는 재미가 쏠쏠.너무 호구같은 남주에 너무도 이기적인 여주의 개연성 떨어지는시나리오만 아니었다면 더 완성도 높은 대작이 되었을 영화.재미만을 놓고 본다면 충분히 나쁘지 않는 영화 중반 뒤부터는...,8,1,1,2018-09-04 10:38,0
7595,욘이띄(yell****),에...조금 스토리가 잘 않맞았지만 꽤 보기 좋았어요:),9,1,1,2018-07-26 22:10,0
7596,베르킨게토릭스(ekck****),스토리는 엉망인데 전체적인 분위기는 좋았음,8,1,1,2018-07-20 3:57,0
7597,gigi****,개노잼 쓰레기영화.수애아니었음 접하지 않았겠지만 수애나와서 봤는데 역시나 개 실망,2,1,1,2018-03-25 13:31,0
7598,pmsr****,갈수록 가관이라는 말이 절로 나오는 영화.,4,1,1,2018-02-01 15:34,0
7599,zwethjakh(zigz****),재밋는데 뭔가 부족한듯....,8,1,1,2017-12-19 22:20,0
7600,막쉼우수(soul****),구캐으원점어떻게...,1,1,1,2017-12-17 14:51,0
7601,펭귄(peng****),최고였습니다. 국가가 진정 존재하는 이유.,10,1,1,2017-12-10 14:20,0
7602,쵠졍(eunj****),개빡딥빡. 주인공들은 하나같이 노답. 너무 극단적이고 잔인한 영화....,1,1,1,2017-12-10 14:15,0
7603,백호(dyki****),감기는 재난이 아니다.,3,1,1,2017-11-21 0:46,0
7604,STM(sain****),나는 재밋게 봤음. 원래 주인공 욕하면서 봐야 재밋음ㅋㅋ. 근데 딸 이름이 미르네ㅋㅋ 미르하니까 미르재단 떠오름.,10,1,1,2017-11-14 0:59,0
7605,OoO(o_op****),전 진짜 진짜  재밌게봤어요 감동적이고 전개도 좋고 ㅠㅠㅠㅠ 재밌습니다,10,1,1,2017-11-13 11:05,0
7606,영태(inos****),난리통에서 꽃피는 억지스러움,2,1,1,2017-11-06 21:47,0
7607,her0iclegend(jaso****),개연성이 쓰레기이나 재미는있게봤다 보는 두시간 내내 온갖 이기심에 땡강의 향연으로 고통받고싶으면 보길,3,1,1,2017-04-25 2:49,0
7608,dogg****,극중 대통령 때매 8점.,8,1,1,2017-03-01 20:02,0
7609,스부리일천(n6vr****),평작 이상. 재밌어요 어어러르으느능,7,1,1,2017-02-16 11:52,0
7610,isur****,보는도중 2점 평점 적었다가 끝까지보고 1점줌..난리난리 개발암영화 더이상 말하고싶지도 않음,1,1,1,2017-02-02 19:37,0
7611,lecanix(ghdt****),"이동진 평론가 말 그대로, 점점 전개가 더러워진다. 그리고 재난영화라면서전쟁영화 찍고있다.",1,1,1,2016-12-22 21:40,0
7612,타바타(penn****),역시 발암 캐릭터 몇몇이 있어줘야 극전개가 이뤄지네요.,6,1,1,2016-09-25 9:37,0
7613,hshy73(spor****),잼나긴한데 중간중간 답답한 부분이 좀...극중 차인표 대통령이 너무 멋져서 9점ㅋㅋㅋ 잘봄~,9,1,1,2016-09-17 1:31,0
7614,모르거따(cmj8****),우리엄마쏘지마세요만 빼면 그럭저럭 몰입도있는 영화. 반미좌빨영화면 군수통제권마저 대통령이 뺏겨야하니?ㅋㅋ 머리에든게없어서 1차원적으로 생각하는거봐ㅋㅋ 물론 우리나라는 미군없음안되는건 사실이긴하지만 좀더 머리를 굴려라...,8,1,1,2016-09-16 18:35,0
7615,glas****,미르 미르 수만명이 죽어가는데지 딸만 중요한가OOO기 영화,3,1,1,2016-08-15 0:09,0
7616,yepo****,그너매 리본 머리띠 걸리적 거림우리 엄마 쏘지마세요~~~~,2,1,1,2016-08-13 9:43,0
7617,겟잇(get1****),이...영화가 왜망했지 대체....,9,1,1,2016-07-27 20:30,0
7618,FH(sham****),진짜 보는내내 모든 캐릭터가 민폐덩어리 노답.보다가 내가 질병걸리겠다.물론 이게 목적이었다면 감독 자네는 훌륭하게 해냈어,5,1,1,2016-07-27 20:27,0
7619,Mix(kimj****),개인적으로 재밌게봤는데 평점너무낮아서 10점줌,10,1,1,2016-07-27 18:32,0
7620,성운맘(only****),감기는 정말 재밌게 본 영화입니다...!,10,1,1,2016-07-22 23:51,0
7621,tkfk****,Cg가 OO 거시기하고빨간옷새끼 존나 쎄리고싶지만차인표사이다에 참는다,10,1,1,2016-05-15 23:59,0
7622,thsd****,무적의 장혁.. 전개가 조금 억지스러운 면이있지만현실성 있는 부분들이 있어서 공감되기도하고 볼만하당,8,1,1,2016-04-27 16:57,0
7623,김송화(88rl****),너무 토할것 같...우윀,8,1,1,2016-03-27 20:00,0
7624,Ice(mins****),진짜 항체는 장혁이였다,8,1,1,2016-01-27 15:51,0
7625,sky8****,차인표같은대통령!짱 진정국민을사랑하는대통령?,8,1,1,2016-01-27 15:47,0
7626,곰돌이푸우(ggon****),기대 이상이네요. 좋은 영화 감사합니다,9,1,1,2015-12-07 21:18,0
7627,배추도사(kenn****),보다가 내가 암 걸려서 먼저 죽는줄 ??,4,1,1,2015-11-29 22:03,0
7628,키스해봅시다(leez****),뇌없는 애들이많운건 알겠지만 스토리가 억지라는건 현실을 모르는거지 ㅋㅋㅋ 그리고 주인공만 안걸린게아니잔아 영화를봐 옆에 여자 남자만 보지말고 쯧쯧,10,1,1,2015-09-21 15:48,0
7629,마스터(dudr****),우리나라 고위관직에 있는 사람들은 이거보고 공부해야될듯,10,1,1,2015-08-11 22:43,0
7630,우서비(dlsx****),스토리가 그아이하나로 너~무 길게끌어냄,5,1,1,2015-08-07 15:00,0
7631,작은거인(lbhu****),애기 귀엽다.한국 국민들이 너무 선화된것같음,9,1,1,2015-07-10 2:50,0
7632,달(adem****),오늘 봤는데 말이 안된다고 생각하면서도 실제로 비슷한일 터지면 저래될거 같아는게 소오름... 그나저나 영화 대통령은 정상인인데 우리나라 현실 대통령들이 과연 저럴 수 있을까...ㅋㅋㅋ,3,1,1,2015-07-02 17:53,0
7633,민지(tpst****),메르스땜이 보게되었는데 재밌다 스릴있음 ㅋㅋ 왜이영화개봉했을땐 망했지....라는 생각이듦..이영화에 나오는 국회의원들 우리나라 국개의원들이랑 실제 별반다르지않을거같단 느낌에 깊은빢침을 느꼈고 차인표같은 사람이 진짜 ...,9,1,1,2015-06-07 0:38,0
7634,kshs****,생각할 부분이 확실히 있네요. 정말 잘 봤습니다.,10,1,1,2015-06-03 13:43,0
7635,생강빵(joyp****),성지순례왔습니다..,10,1,1,2015-06-03 12:13,0
7636,sesl****,영화 다본거보다 마지막에 차인표밖에 기억이안남근대 그게대박 소름돋음,10,1,1,2015-04-15 23:40,0
7637,이화형(dlgy****),재난영화...  막 왜저래? 짜증이 났던 영화다... 중심인물들 응원하며 보는 편인데 짜증스러웠다 아아,4,1,1,2015-03-07 8:35,0
7638,텐마(tenm****),OCN에서 봤네요. 8점 정도는 받을만 합니다. 짜증이 나는면도 있지만 대체로 완성도가 있는편입니다,8,1,1,2015-03-06 20:40,0
7639,이나즈마카와E(kanc****),볼만하든데 주인공이 너무 무적이란것만 빼면,10,1,1,2015-03-06 20:39,0
7640,야구사랑(gree****),재밌음 그리고 차인표씨 너무멋짐ㅎㅎ,10,1,1,2015-03-05 20:09,0
7641,몽이(skys****),보는내내 지루하지 않고 몰입도도 괜찮았음 볼만한 영화인거 같네요,8,1,1,2015-02-21 13:19,0
7642,열애(1244****),난 재밌었는데 ㅋㅋ 연기력도 좋고 스토리도 나름 볼 만 했음,10,1,1,2015-02-21 0:29,0
7643,txkk****,그냥 그저 그럽니다 10자,6,1,1,2015-02-19 2:32,0
7644,os45****,미르때문에 암걸리는영화 뭐 미르만 그런것은 아니지만 스트레스 쌓이니까 절대보지맙시다.,5,1,1,2015-02-19 2:17,0
7645,블랭키티(baby****),설특집으로보고있는데 괜찮은데?,8,1,1,2015-02-19 2:02,0
7646,청개구리(hsun****),이 영화는 전시작전통제권에 대해 생각하게 해주는 영화였습니다.,7,1,1,2015-02-17 8:30,0
7647,hp05****,현 대통령님께 이 영화를 추천합니다.,8,1,1,2015-02-03 16:40,0
7648,lki0****,평점 10점?개똥같은 소리하고 있네.,1,1,1,2014-10-29 2:02,0
7649,키라(qkqh****),대박!!! 여태 본 영화중 손에 꼽을만큼 장난아니다.,10,1,1,2014-10-29 2:00,0
7650,향남(9dod****),조금더 전문적인 지식이 가미된 내용이었으면.. 정치적인 시각을 다룬건 좋은 시도였어요..,6,1,1,2014-10-20 18:05,0
7651,딸기사줘(amab****),진짜 우리 나라에 이런 일이 일어나면 정말 국회에서 우리에게 이럴 것 같다..우리나라 대통령이  차인표 같은 사람이어야 되는데..그런데 대통령만 잘 함 모하나..아랫것들이 쉬쉬하면 암것도 모르는데..아~~이런 걱정 ...,8,1,1,2014-10-19 10:16,0
7652,HongJunKii(besu****),엄청나게 신선한 특등급 재료들을 갖다가 잡탕을 만든 느낌...CG는 너무 엉성하고,6,1,1,2014-10-19 1:14,0
7653,lk(lrk9****),대통령님 나왔을때 손발이 오글오글 소름이 오돌토톨..차인표씨 연기는 좋았으나 현실적이진 않네요..,5,1,1,2014-10-18 16:07,0
7654,별별별명(cale****),소방대원은 생명을 구하고 대통령은 국민을 구한다 . 만약 지금의 정부라면  분당 시민들을  살렸을까 버렸을까,10,1,1,2014-10-16 2:47,0
7655,ryuc****,사건의 발단이 극단적인 것은 영화니까 충분히 인정하더라도 극단적인 상황 전개로 갈등이 고조 되었다가 이해할 수 없이 쉽게 갈등이 해소된다.,6,1,1,2014-09-21 5:53,0
7656,앵초(sinh****),캐릭터들의 좀 과하다 싶은 억지스러움의 연속..억지스럽고 과한 스토리 전개...억지로 짜낸 감동...보는내내 짜증나고 답답함...그러나 배우들의 호연으로 볼만은 했으므로 6점드림,6,1,1,2014-09-15 1:56,0
7657,ㅋ(gnsd****),ㅋㅋㅋㅋ 만약 지들이 격리구역 밖에있었으면 쏴죽이기 찬성하셨을분들이 차인표 좋다 얘기하시네 ㅋㅋ 역설잼,2,1,1,2014-09-12 15:22,0
7658,박인하(ddd3****),약간 이상한게 감기때문에 이정도는 오버다 무슨 에볼라 바이러스도 아니고 그리고 내가 본 영화중에서 가장 감동적이다 또 보는 내내눈을 뗄 수가 없었다,9,1,1,2014-09-10 19:18,0
7659,ㄱㅂㅁ(midn****),내용자체는 솔직히 뻔한내용도 있고 스나이더랑 대머리 안경쓴사람 ㄹㅇ짜증났다 그리고 장혁이랑 수애는 왜 안걸리냐구ㅜ주인공만 안걸리는 억지같은논리도 어이없고 미르가 우리엄마죽이지마세요그말하나때문에 그러는거도 억지무논리였...,5,1,1,2014-09-09 16:44,0
7660,세드릭(joon****),1점은 오바고 8점이 적당. 뻔한 전개지만 몰입감은 좋음..수애 캐릭이 좀 에러인거빼고 만족함~,8,1,1,2014-09-09 1:30,0
7661,김도현(kiss****),영화 평점에 종북좌파 이야기가 왜 나오는지어이 없음... 초딩인가,5,1,1,2014-09-09 1:16,0
7662,gkdm****,"결말이별로임 대통령혼자착한척빙의, 너무뻔한해피엔딩 연가시를 넘을순없었다 결말이좀더쌔드앤딩이었다면 더감명받았을듯 너무뻔한스토리 지겹다",2,1,1,2014-09-09 1:10,0
7663,하하핫(espo****),쓰레기 중에 쓰레기영화. 이런 거지같은영화 처음보네. 1점도아까운 억지스러운 영화. 억지도 정도가 있지.,1,1,1,2014-09-09 1:05,0
7664,qwea****,"나무(장면들의 스케일)는 크지만, 뿌리(이야기의 깊이)가 깊지 않다.",6,1,1,2014-09-09 0:51,0
7665,Me(dlsl****),흠....이건 뭐...,2,1,1,2014-09-09 0:43,0
7666,ttuupp(kgt0****),한6점정도? 기대이하의 영화중하나,1,1,1,2014-09-09 0:39,0
7667,임찬양(hanh****),"뭐라고해야하지,우리나라에 이런초유의사태가일어나면정부 정치는 아무것도 관여안하고 자신들망 피하려 다닐것정부를비판하는모습이인상남았네요,뻔한스토리이지만은 현실의모습을 잘재현한영화랄까..",9,1,1,2014-09-09 0:21,0
7668,작은개자리(gksq****),재미있게뵜지만 장혁무적치트가 좀 어이없었고감기걸린 외국인그사람른 도대체 왜죽인거야 전혀 죽일만한 타이밍아니였는데,5,1,1,2014-09-06 1:06,0
7669,s닌자(ksa7****),이 영화를 영화관에서 봤었는데 정말 몰입하며 봤던영화!  마지막에 정말 감동적이었다..  한번쯤은 봐도좋은 영화~,8,1,1,2014-09-01 21:21,0
7670,매니저(moka****),정치 vs 휴머니즘의 딜레마를 잘 보여주고 있다. 이야기가 단 하나의 사건과 관련하여 전개된다는 점에서 스토리 자체는 단선적이고 풍성하지 못하다는 느낌은 있으나  생각해볼 만한 문제들을 담고 있다.,10,1,1,2014-08-30 5:08,0
7671,개키우는놈(ckh0****),오바하지않은 솔직한 평점이다.이것도 영화라고 개봉까지하고....참나....알바가 진짜 있긴있나보다,4,1,1,2014-08-23 20:24,0
7672,틈새별(amar****),6점준다. 근데 알바시키들 평점밸런스를위해 1점,1,1,1,2014-08-06 22:24,0
7673,플릭트(apac****),재미있긴하다만 극중에 선동꾼같은 놈들 때문에 화가났다 정치꾼들은 자기들의 이익떄문에 일처리를 똑바로 못하였지만총리하고 스나이더 욕하게 못되더라 여주가 좀 이기적이긴 했지만 우리나라에 들어오는 불체자를 모두 추방되길 ...,9,1,1,2014-08-03 23:45,0
7674,기린아이(kiri****),방금 티비로 봤는데 아 진짜 재미없을 줄 알고 아직까지 안봤다가 본건데 진짜 너무 재미게봤음 진짜 질질짜면서 봤네 ㅠㅠㅠ 너무 재밌었어요 감사해요 감독님 배우님들 애기 연기 너무 잘하네 ㅎㅎ 사람들 봉지에 싸서 불태...,10,1,1,2014-06-27 20:55,0
7675,WoN(nbc5****),스티븐 소더버그가 감독한 컨테이젼을 보세요.바이러스 감염과 현상 대응을 차분하게 보여주네요. 지루한 감이 없진 않지만...(원래 그런 호흡의 영화인듯)도대체 이 감기란 영화는... 오히려 열연한 배우들이 측은해보임....,1,1,1,2014-06-02 1:25,0
7676,이진홍(jhjj****),장혁 수애 여러배우의 엄청난연기력하지만 장혁의 이해할수없는 영웅심 감기에대한저항력수애의 나라까지말아먹으려는 모성애등 존나억지에 말도안되는 바른대통령 오글오글,1,1,1,2014-06-01 11:28,0
7677,key2****,쓰레기...재난영화 기대했는데...정치영화...,1,1,1,2014-05-16 19:32,0
7678,현바리(cafe****),봤는데 또 보고 또 오랜만에 봤더니 더 잼나고 멋진영화!대한민국 재난영화중 최고인데 뭘!!!악플이 이래마너?!,10,1,1,2014-04-30 3:02,0
7679,그대바라기(teme****),머야머야 생각보다 잼나는데?,10,1,1,2014-04-22 11:09,0
7680,cdrj****,차인표 쵝오 ㅋㅋ 장혁은 내가 원래 완전팬인데 역활이 좀 아니었다능 ㅎㅎ 수애는 너무 예쁨 ㅎㅎ.,10,1,1,2014-04-09 11:44,0
7681,Threat시간o(kovi****),"전개가 그닥 매끄럽진 않았지만, 재미는 충분했던 영화였습니다. 그리고, 저 많은 사람들의 목숨이 '표달라고 구걸하던 사람들' 마음대로 된다는게 참 그러네요...",7,1,1,2014-01-28 22:14,0
7682,짱정수기(wjdt****),스토리 전개는 매끄럽지 않지만 배우들 연기력과 정치적 재난이라는 설정과 스케일을 비롯하여 꽤 볼만한 영화라고 생각함 솔직히 돈주고 보기 아깝단 생각 전혀 안듬,9,1,1,2014-01-26 5:26,0
7683,김미진(kimm****),장혁 아무리 감염자들사이로 쏘다녀도 감염안되는걸보니 장혁피 뽑아도 될듯 싶은데,7,1,1,2014-01-18 19:42,0
7684,영용(zero****),후반부에 조연 차인표의 역할이 절대적인 영화.,4,1,1,2014-01-07 8:31,0
7685,노리피스(nori****),차인표 진짜 멋지다. 진짜 대통령!!!,10,1,1,2014-01-06 14:37,0
7686,황산벌(hyun****),진짜 차인표가 스나이더랑 국회쓰레기 한대씩만 때려줬으면 이영화 평점 9는 됬을텐데 !!!,10,1,1,2014-01-05 22:02,0
7687,GloomyDeath(deco****),차인표를 대통령으로 추대하자,10,1,1,2014-01-04 9:36,0
7688,하트뿅뿅(syli****),보는내내 시간아깝고 답답한 스토리 전개. 그냥 말이 안됨.,1,1,1,2013-12-30 12:53,0
7689,sina****,이런 감성팔이 이제 지겹다,2,1,1,2013-12-21 18:01,0
7690,민경원(reve****),처음에는 볼만했으나 후반부로 갈수록 쓰레기 영화. 개연성이 없다 개연성이,2,1,1,2013-12-20 11:16,0
7691,간지아이템(alsw****),긴장감 넘치고 재밋어요 ~,10,1,1,2013-12-18 16:48,0
7692,인내심(slps****),우와 이거아니자나ㅋㅋ 개연성없는 장면 너무많아 진짜 보기힘들었다ㅋ 차라리 좀비로하지,3,1,1,2013-12-17 1:01,0
7693,안녕hayo(yyw8****),20분만에 별 3개 줬는데 다보고나서 2개로 내립니다영화 만드신분들은 고생많이 하신거같은데  보는 내내 개정색하면서 봤네요,2,1,1,2013-12-12 1:24,0
7694,dnjs****,진짜 명작이다♥ 수애 장혁 박믹하 짱!!^^♥,10,1,1,2013-12-02 0:29,0
7695,myon****,유해진형님 진심웃김ㅋㅋ 아오쒸 빨리닫어ㅋㅋ 박민하 아역배우 진심 잘했다 짝짝짝 악플은 무시!! 수애누님 여신임? 대박 너무이쁘다 ㅜ.. 장혁 형님은 수애 좋아하는게 표정에서 너무 티났음 ㅋ마지막 어깨동무할때 나도 ...,10,1,1,2013-12-01 20:43,0
7696,뽀로롱(hjzz****),재미있게봤다..  수애진심 넘 고급스럽게이쁘당 ㅜㅠ,10,1,1,2013-12-01 14:12,0
7697,ssss****,나는 내아이가 생긴다면 차인표와 장혁 같은 배우로 살으라고 말할꺼야 차인표 만세! 장혁만세!,10,1,1,2013-12-01 9:32,0
7698,으ㅡ어ㅓ엌(food****),"수애캐릭은 일부러 그런진 모르겠지만 보는 내내 짜증만 유발하고, 중딩소설에나 나올법한 판에 박힌 국회의원, 미군 캐릭에 대비되는 대통령은 오그라듬.... 관계설정 왜이러죠... 부분부분의 긴장감과 애기 연기는 괜찮아...",6,1,1,2013-12-01 0:53,0
7699,eyeb****,"제작비 100억, 짜증나는 주인공들의 미르 일병 구하기",2,1,1,2013-11-30 17:12,0
7700,쏴라리요(xorg****),어디까지나 영화라는 걸 감수하고 보면 재밌게 볼수있는 영화같다 나는 나름 몰입하고 봤다 억지스러운연출은 그러려니 하고 넘기면서,8,1,1,2013-11-27 18:07,0
7701,기러기(ttor****),우리나라 재난영화중에 손꼽는 영화가 아닐까 합니다,8,1,1,2013-11-26 18:36,0
7702,김행남(jhun****),10점주면다알바냐?!!오히려쓸데없이하나하나따지면서1점주는감정없는개티즌들이다른영화에서고용한알바가아닐까의심되는데?,10,1,1,2013-11-22 15:23,0
7703,dlrl****,우리나라도 저런대통령이 있었으면...늦게 다운받아봤지만ㅎ 장혁형님 연기 진짜 짱이신듯ㅋ 이제 팬입니다ㅋ여자팬 아니라고 화내지말아요ㅋ진짜사나이도 잘보고있습니다ㅋ,10,1,1,2013-11-20 23:14,0
7704,땅콩(undi****),평점이 너무 낮다이정도면 7.6점은 넘어야할거같다,10,1,1,2013-11-19 14:29,0
7705,김민수(minu****),영화정말재밌네요 ㅎㅎ,10,1,1,2013-11-19 12:05,0
7706,버섯돌이(alss****),많은 교훈을 남긴 영화!^^,10,1,1,2013-11-18 22:21,0
7707,neil****,너무너무 재밌게 봤습니다 ㅎㅎ,10,1,1,2013-11-18 14:43,0
7708,푸른안개(toy3****),"9점 주려다가, 1점 2점 주는, 알바 같은것들  땜에, 만점 줘야겠다.. 한국 재난 영화중에서는 정말 잘 만든거 같다. 망설이시는 분은 꼭 보시길 바랍니다. 추천 드림.",10,1,1,2013-11-18 3:27,0
7709,안알랴줌(jang****),재밌는데 왜들그래요;,10,1,1,2013-11-16 21:36,0
7710,러브러브(sola****),정말무서워요..ㅠㅠ,10,1,1,2013-11-16 17:12,0
7711,하암(free****),월드워지 보다 헐 잼나네.,10,1,1,2013-11-16 0:41,0
7712,싸배기(chul****),별한개 주는 인간들은 유치하지 않냐? ㅋ 객관적으로 줘야지 무슨 앙갚음식으로 점수를 주고 그러냐? 한개짜리라면 중간에 한 30분 보다 극장을 나오던가 아님 다운로더들은 그냥 꺼버리는게 정상이지 끝까지 다 봐놓고서 한...,9,1,1,2013-11-14 21:21,0
7713,미남(1ove****),장혁도 항체 가지고 있는거 맞죠? 재밌게 잘 봤어요.. 이래서 한국영화가 좋아,10,1,1,2013-11-14 17:06,0
7714,용짝(wlsg****),진심 수능끝나고 집에서봤는데 진짜 박민하 너무 연기잘하고..정말..박민하지키려고 장혁 수애의 희쟁정신..울었다 ㅠㅠ 차인표같은..정말..우리를 먼저생각해주는 박근혜대통령이 되시길..,10,1,1,2013-11-14 13:51,0
7715,더블알럽(8167****),수능끝나고 반애들이랑 같이 봤는데!! 진짜 다른 사람들이 연가시보다 재미없다고 해서 기대하나도 안하고 받는데요!! 스케일이 좀 다르고 배우들 연기들 짱짱!! 딸 역할로 나오는 박민하양도 연기 되게 잘하는 것 같아요!...,10,1,1,2013-11-12 19:23,0
7716,슈벨리우스(dlxo****),내용도 재미있고 그리고 수애님이 너무 이뻐요 수애님께 빠졌어요  수애님 항상 건강하시고요 화이팅이요 ^^,10,1,1,2013-11-12 18:31,0
7717,jjan****,재난영화가 아닌 잡탕쓰레기...,3,1,1,2013-11-12 15:35,0
7718,스님패는동자(skss****),"잼있네~~^^^~...,",10,1,1,2013-11-11 16:43,0
7719,이상(dkdi****),재밋다 연가시랑 비슷한 생각으로 봣는데  재밌었다,10,1,1,2013-11-08 6:57,0
7720,고랭이(junk****),이기적인 의사와 불의를 참지 못 하는 척 했으나 결국 같이미쳐가는 소방관을  주축으로 우리민족의 고유 특성인 봉기가 결합한 영화 .  부제 : 항체를 찾아서,4,1,1,2013-11-03 10:54,0
7721,blue****,무슨  좀비영화 보는 줄 알았다... 분당폐쇠까지는 이해한다지만 실탄쏘고 구덩이에 시체태우고 전폭기 뜨고ㅡㅡ  할말이 없음ㅋㅋ,3,1,1,2013-10-31 21:30,0
7722,agai****,처음으로 리뷰 쓰게한 영화.인간의 이기심을 보여주는 영화. 딸 찾는 영화...보는 내내 지겨웠고 왜 평점이 7점이나 되는지 이해가 안되는 영화.,4,1,1,2013-10-25 22:22,0
7723,jina****,미르 연기 진짜 잘하구보고도 또 보고싶은 영화네염~~,9,1,1,2013-10-25 11:04,0
7724,Smart 세정(eter****),"재미없네, 미군을 우리의 적으로 인식시키려는데, 미군이 함부로 우리 국민을 폭격하는 일은 절대 발생할 수가 없다",4,1,1,2013-10-21 22:55,0
7725,kimt****,한국영화가 자랑스럽다. 지금까지 재난영화가 다루지못한 부분까지 다가가다니..왜 이 작품이 7점인지모르겠다.,10,1,1,2013-10-18 20:55,0
7726,then****,평점은 미안하다. 씁슬하군..,1,1,1,2013-10-18 14:16,0
7727,곰(bunk****),문화계 좌파들 억지스레 반미를 내세워 좀 불편한감이있지만 엔딩크래딧에 장혁팔짱끼고 얘기하는 수애의 미모에 별4개,8,1,1,2013-10-15 3:02,0
7728,수원크로마뇽(ppac****),"생각보다 평점이 높내요,,,^^",1,1,1,2013-10-15 1:14,0
7729,감자(univ****),"미국이란 나라, 좋은 대통령에 대해 생각하게 하는 영화. 영화를 보고 나서도 분당국회의원, 스나이더란 미국인에 대한 분노가 삭혀지지 않는 영화. 좋아요",10,1,1,2013-10-14 10:10,0
7730,로토(ymk2****),폭동 부분에서 한숨만 나오더라. 그냥 1시간40분으로 딸 살리고 끝내지.,1,1,1,2013-10-14 5:00,0
7731,태봉씨(spor****),차인표 대통령 케스팅은 신의한수 였다.. 평소에도 좋은일만 하던 사람이 연기해서 그런지 진짜 차인표가 대통령이 되었음 하는 생각마저 들정도로...,10,1,1,2013-10-14 4:46,0
7732,pjoo****,"와앗 재밌다. 차인표대통령으로서 카리스마쩐다. 구케위원,총리 짜증나고 소방관 오지랖에 기분이 묘하네. 소방관이란 직업에 대한 고마움에 가슴이 찡하다. 제발 소방관 월급과 복지혜택 높여줘라.행정직보다 대우가 나쁘다는게...",10,1,1,2013-10-14 1:48,0
7733,곰보선장의봉시참(jaos****),"Hey, see the girl and those people? They are my people.(너 저 아이와 사람들이 보여? 저 사람들 모두 우리 국민이야...)",10,1,1,2013-10-13 17:40,0
7734,꽃달고샬랄라(alfl****),짧은시간동안엄청난이야기를내포하고있는영화,10,1,1,2013-10-13 15:00,0
7735,북풍대주(papy****),"이영화보면서 딱하나 맘에드는신은 마지막에 차인표의 ""격추하세요"" 딱 그거 한가지",4,1,1,2013-10-13 6:50,0
